Contract,customerID,Dependents,DeviceProtection,gender,MonthlyCharges,InternetService,OnlineSecurity,PaperlessBilling,MultipleLines,Partner,OnlineBackup,PaymentMethod,PhoneService,SeniorCitizen,StreamingMovies,StreamingTV,TechSupport,tenure,TotalCharges
Month-to-month,3948-XHGNA,No,No,Male,49.55,DSL,Yes,Yes,No,No,No,Bank transfer (automatic),Yes,0,No,No,No,24,1210.4
Month-to-month,3957-LXOLK,No,Yes,Female,106.15,Fiber optic,No,Yes,Yes,No,Yes,Electronic check,Yes,1,Yes,Yes,No,28,3152.5
Month-to-month,3976-BWUCK,No,No,Female,94.1,Fiber optic,No,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,0,No,Yes,Yes,30,2804.45
Month-to-month,3982-XWFZQ,No,No,Female,50.25,DSL,No,Yes,Yes,Yes,No,Electronic check,Yes,0,No,No,No,42,2203.65
Month-to-month,3988-RQIXO,No,No,Female,91.3,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,1,Yes,Yes,No,1,91.3
Month-to-month,3990-QYKBE,No,No,Male,92.5,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,1,Yes,Yes,No,37,3473.4
Month-to-month,3992-YWPKO,No,Yes,Female,109.9,Fiber optic,No,Yes,Yes,No,Yes,Credit card (automatic),Yes,0,Yes,Yes,Yes,6,669.45
Month-to-month,3999-QGRJH,No,No,Male,69.7,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,1,No,No,No,8,560.85
Month-to-month,4009-ALQFH,No,Yes,Female,99.5,Fiber optic,No,Yes,No,No,Yes,Electronic check,Yes,0,Yes,Yes,No,25,2369.05
Month-to-month,4013-TLDHQ,No,Yes,Male,78.25,Fiber optic,No,Yes,No,No,Yes,Electronic check,Yes,0,No,No,No,19,1490.95
Month-to-month,4013-UBXWQ,No,No,Female,74.65,DSL,No,Yes,Yes,No,No,Electronic check,Yes,0,Yes,Yes,Yes,7,521.1
Month-to-month,4021-RQSNY,No,Yes,Male,98.5,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,1,Yes,Yes,No,29,3004.15
Month-to-month,4030-VPZBD,No,No,Female,30.9,DSL,No,Yes,No phone service,No,No,Electronic check,No,0,No,No,Yes,2,59.05
Month-to-month,4039-HEUNW,No,No,Male,96.5,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,1,Yes,Yes,No,36,3436.1
Month-to-month,4074-SJFFA,No,No,Female,54.75,DSL,No,Yes,No,No,No,Mailed check,Yes,0,Yes,No,No,1,54.75
Month-to-month,4077-CROMM,Yes,Yes,Female,104.2,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,0,Yes,Yes,Yes,31,3243.45
Month-to-month,4078-SAYYN,No,Yes,Female,100.75,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,0,Yes,Yes,No,11,1129.75
Month-to-month,4080-OGPJL,No,No,Female,71.15,DSL,Yes,No,Yes,No,No,Electronic check,Yes,0,Yes,No,Yes,8,563.65
Month-to-month,4083-EUGRJ,No,No internet service,Male,20.25,No,No internet service,No,No,No,No internet service,Mailed check,Yes,0,No internet service,No internet service,No internet service,9,178.5
Month-to-month,4086-YQSNZ,No,No,Female,80.4,Fiber optic,No,Yes,No,Yes,No,Electronic check,Yes,1,No,Yes,No,3,224.05
Month-to-month,4094-NSEDU,No,No,Female,94.25,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,1,Yes,Yes,No,21,1973.75
Month-to-month,4102-OQUPX,No,No,Male,74.4,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,1,No,No,No,1,74.4
Month-to-month,4110-PFEUZ,No,No,Female,69.55,Fiber optic,No,No,No,No,No,Mailed check,Yes,0,No,No,No,1,69.55
Month-to-month,4112-LUEIZ,No,No,Male,89.5,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,Yes,Yes,No,10,863.1
Month-to-month,4116-TZAQJ,No,No,Female,74.25,Fiber optic,Yes,Yes,No,No,No,Credit card (automatic),Yes,0,No,No,No,9,639.65
Month-to-month,4124-MMETB,No,No,Male,94.65,Fiber optic,No,Yes,Yes,No,No,Credit card (automatic),Yes,0,Yes,Yes,No,22,2104.55
Month-to-month,4139-SUGLD,Yes,No,Male,35.4,DSL,Yes,No,No phone service,Yes,No,Bank transfer (automatic),No,0,No,No,Yes,31,1077.5
Month-to-month,4140-MUHUG,No,Yes,Female,86.85,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,1,No,Yes,No,3,220.95
Month-to-month,4140-WJAWW,No,No internet service,Female,19.85,No,No internet service,No,No,No,No internet service,Credit card (automatic),Yes,0,No internet service,No internet service,No internet service,5,108.05
Month-to-month,4143-HHPMK,No,No,Male,85.35,Fiber optic,No,Yes,No,No,Yes,Electronic check,Yes,0,Yes,No,No,52,4338.6
Month-to-month,4143-OOBWZ,No,No,Male,81.3,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,0,No,No,No,5,416.3
Month-to-month,4145-UQXUQ,No,Yes,Female,92.1,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,1,Yes,Yes,No,8,729.95
Month-to-month,4154-AQUGT,No,No,Male,89.05,Fiber optic,No,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,1,Yes,No,Yes,13,1169.35
Month-to-month,4160-AMJTL,No,No internet service,Female,19.65,No,No internet service,No,No,No,No internet service,Electronic check,Yes,1,No internet service,No internet service,No internet service,8,164.3
Month-to-month,4183-WCSEP,No,No,Male,78.45,Fiber optic,No,Yes,No,No,Yes,Electronic check,Yes,0,No,No,Yes,31,2435.15
Month-to-month,4184-TJFAN,Yes,No,Female,88.3,Fiber optic,Yes,Yes,No,Yes,No,Mailed check,Yes,1,No,Yes,Yes,3,273.75
Month-to-month,4190-MFLUW,Yes,Yes,Female,55.2,DSL,No,No,No,Yes,No,Credit card (automatic),Yes,0,No,No,Yes,10,528.35
Month-to-month,4192-GORJT,No,Yes,Male,94.45,Fiber optic,No,Yes,No,Yes,No,Electronic check,Yes,0,Yes,Yes,No,5,498.1
Month-to-month,4193-ORFCL,No,No,Female,45.1,DSL,No,No,No,No,No,Mailed check,Yes,1,No,No,No,1,45.1
Month-to-month,4195-SMMNX,No,No internet service,Male,20.35,No,No internet service,No,No,No,No internet service,Mailed check,Yes,0,No internet service,No internet service,No internet service,2,33.2
Month-to-month,4201-JMNGR,No,Yes,Female,55.8,DSL,Yes,Yes,No,No,No,Electronic check,Yes,1,No,No,No,1,55.8
Month-to-month,4208-UFFGW,No,No,Male,44.95,DSL,No,No,No,No,No,Mailed check,Yes,1,No,No,No,2,85.15
Month-to-month,4210-QFJMF,No,No,Female,79.15,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,Yes,No,No,4,317.25
Month-to-month,4211-MMAZN,No,No internet service,Male,20.25,No,No internet service,No,No,No,No internet service,Mailed check,Yes,0,No internet service,No internet service,No internet service,1,20.25
Month-to-month,4228-ZGYUW,No,No,Male,90.05,Fiber optic,No,Yes,Yes,No,Yes,Electronic check,Yes,0,Yes,No,No,4,368.1
Month-to-month,4229-CZMLL,No,No,Male,74.9,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,0,No,No,No,6,469.8
Month-to-month,4236-XPXAV,Yes,No,Female,99.15,Fiber optic,No,Yes,No,Yes,Yes,Mailed check,Yes,0,Yes,Yes,Yes,5,465.05
Month-to-month,4237-RLAQD,No,No,Male,45.85,DSL,No,Yes,No,No,No,Mailed check,Yes,0,No,No,No,1,45.85
Month-to-month,4248-HCETZ,No,Yes,Male,79.65,Fiber optic,No,Yes,No,Yes,Yes,Mailed check,Yes,1,No,No,No,30,2365.15
Month-to-month,4248-QPAVC,No,Yes,Female,85.35,Fiber optic,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,1,No,No,No,17,1463.45
Month-to-month,4250-FDVOU,No,No,Female,56.25,DSL,Yes,No,No,No,Yes,Electronic check,Yes,0,No,No,No,6,389.1
Month-to-month,4255-DDUOU,Yes,No internet service,Female,20.5,No,No internet service,Yes,No,Yes,No internet service,Mailed check,Yes,0,No internet service,No internet service,No internet service,1,20.5
Month-to-month,4274-OWWYO,No,No,Male,74.35,Fiber optic,No,Yes,No,No,Yes,Electronic check,Yes,0,No,No,No,1,74.35
Month-to-month,4277-PVRAN,No,No,Female,80.1,Fiber optic,No,Yes,No,No,No,Bank transfer (automatic),Yes,0,No,Yes,No,8,679.3
Month-to-month,4282-YMKNA,No,No,Female,74.75,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,0,No,No,No,9,706.6
Month-to-month,4283-FUTGF,No,Yes,Male,79.85,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,1,No,No,No,19,1471.75
Month-to-month,4285-GYRQC,No,Yes,Female,86.25,Fiber optic,No,Yes,No,Yes,No,Electronic check,Yes,0,No,Yes,No,7,587.1
Month-to-month,4289-DTDKW,No,No,Male,101.3,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,0,Yes,Yes,No,40,4113.1
Month-to-month,4290-BSXUX,No,No,Male,79.65,Fiber optic,No,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,0,No,No,Yes,3,251.75
Month-to-month,4307-KTUMW,No,Yes,Male,93.9,Fiber optic,Yes,No,Yes,Yes,No,Electronic check,Yes,0,Yes,No,No,53,5029.2
Month-to-month,4315-MURBD,No,No,Female,98.9,Fiber optic,Yes,Yes,No,No,No,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,12,1120.95
Month-to-month,4317-VTEOA,No,No,Male,50.75,DSL,No,Yes,No,No,Yes,Electronic check,Yes,0,No,No,No,1,50.75
Month-to-month,4323-SADQS,Yes,No,Male,34.5,DSL,Yes,Yes,No phone service,Yes,No,Electronic check,No,0,No,No,Yes,7,279.25
Month-to-month,4325-NFSKC,No,No,Male,90.6,Fiber optic,Yes,Yes,Yes,No,No,Electronic check,Yes,1,No,Yes,No,19,1660
Month-to-month,4342-HENTK,No,No,Female,70.65,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,1,No,No,No,2,142.35
Month-to-month,4349-GFQHK,No,Yes,Male,54.35,DSL,No,No,Yes,No,No,Electronic check,Yes,0,No,No,No,1,54.35
Month-to-month,4351-QLCSU,No,No,Female,55,DSL,No,Yes,No,No,No,Credit card (automatic),Yes,0,No,Yes,No,1,55
Month-to-month,4361-BKAXE,No,Yes,Female,114.5,Fiber optic,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,41,4527.45
Month-to-month,4361-JEIVL,Yes,No,Male,44.4,DSL,No,Yes,No,No,No,Electronic check,Yes,0,No,No,No,1,44.4
Month-to-month,4369-HTUIF,No,No,Male,85.15,Fiber optic,Yes,Yes,No,No,No,Bank transfer (automatic),Yes,1,No,Yes,No,6,503.6
Month-to-month,4373-MAVJG,Yes,No,Female,90.9,Fiber optic,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,0,Yes,No,No,14,1259
Month-to-month,4385-GZQXV,No,No,Female,94.45,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,1,Yes,Yes,Yes,16,1511.2
Month-to-month,4390-KYULV,No,No internet service,Male,20.55,No,No internet service,Yes,No,Yes,No internet service,Credit card (automatic),Yes,0,No internet service,No internet service,No internet service,3,51.15
Month-to-month,4391-RESHN,No,Yes,Male,104.05,Fiber optic,No,Yes,Yes,No,No,Mailed check,Yes,0,Yes,Yes,Yes,23,2470.1
Month-to-month,4398-HSCJH,No,No,Female,63.6,DSL,No,Yes,Yes,No,No,Electronic check,Yes,0,No,Yes,Yes,3,155.65
Month-to-month,4412-YLTKF,No,Yes,Female,78.05,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,1,No,No,No,27,2135.5
Month-to-month,4415-IJZTP,No,No,Female,74.5,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,0,No,No,No,1,74.5
Month-to-month,4423-YLHDV,No,Yes,Female,104.4,Fiber optic,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,0,Yes,Yes,No,21,2200.25
Month-to-month,4424-TKOPW,No,No,Male,93.85,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,1,Yes,Yes,No,2,196.75
Month-to-month,4430-UZIPO,No,No,Male,36.85,DSL,No,Yes,No phone service,No,Yes,Mailed check,No,0,No,No,Yes,3,108.7
Month-to-month,4432-ADRLB,No,No,Male,44.65,DSL,No,No,No,No,No,Mailed check,Yes,0,No,No,No,2,74.9
Month-to-month,4433-JCGCG,No,Yes,Male,101,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,1,Yes,Yes,No,46,4680.05
Month-to-month,4439-JMPMT,Yes,No,Female,85.75,Fiber optic,No,Yes,No,Yes,No,Electronic check,Yes,0,No,Yes,Yes,5,470.95
Month-to-month,4441-NIHPT,No,Yes,Female,74.3,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,1,No,No,No,13,940.35
Month-to-month,4446-BZKHU,No,Yes,Male,105.55,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,0,Yes,Yes,No,61,6281.45
Month-to-month,4471-KXAUH,No,Yes,Female,84.3,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,0,No,No,Yes,42,3588.4
Month-to-month,4484-CGXFK,No,No,Female,55.3,DSL,No,Yes,No,No,No,Electronic check,Yes,0,Yes,No,No,3,196.15
Month-to-month,4484-GLZOU,No,Yes,Female,105.05,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,0,Yes,Yes,No,52,5624.85
Month-to-month,4488-PSYCG,No,No internet service,Male,20.25,No,No internet service,No,No,No,No internet service,Bank transfer (automatic),Yes,0,No internet service,No internet service,No internet service,16,327.45
Month-to-month,4489-SNOJF,Yes,Yes,Female,72.25,DSL,Yes,No,Yes,Yes,No,Electronic check,Yes,0,No,Yes,Yes,35,2568.55
Month-to-month,4501-EQDRN,No,No,Female,69.7,Fiber optic,No,No,No,No,No,Bank transfer (automatic),Yes,0,No,No,No,1,69.7
Month-to-month,4503-BDXBD,No,No,Male,74.95,Fiber optic,No,No,No,No,Yes,Electronic check,Yes,0,No,No,No,11,815.5
Month-to-month,4505-EXZHB,No,Yes,Female,74.4,Fiber optic,No,No,No,No,No,Electronic check,Yes,1,No,No,No,6,434.1
Month-to-month,4510-HIMLV,No,No,Male,69.8,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,No,No,No,1,69.8
Month-to-month,4510-PYUSH,No,No,Female,57.15,DSL,Yes,Yes,No,No,Yes,Credit card (automatic),Yes,1,No,No,No,38,2250.65
Month-to-month,4512-ZUIYL,No,No,Female,70,Fiber optic,No,No,No,No,No,Bank transfer (automatic),Yes,0,No,No,No,2,153.05
Month-to-month,4514-GFCFI,No,No,Female,84.75,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,1,No,Yes,No,16,1350.15
Month-to-month,4523-WXCEF,No,No,Female,101.1,Fiber optic,No,No,Yes,Yes,Yes,Electronic check,Yes,0,Yes,Yes,No,59,6039.9
Month-to-month,4529-CKBCL,No,No,Female,80.2,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,No,Yes,No,2,146.05
Month-to-month,4541-RMRLG,No,No internet service,Male,19.25,No,No internet service,No,No,No,No internet service,Electronic check,Yes,0,No internet service,No internet service,No internet service,7,112.3
Month-to-month,4547-KQRTM,No,No,Female,80.05,Fiber optic,No,Yes,Yes,No,Yes,Bank transfer (automatic),Yes,0,No,No,No,10,830.7
Month-to-month,4547-LYTDD,No,No,Female,72.65,Fiber optic,No,No,Yes,No,No,Electronic check,Yes,0,No,No,No,16,1194.3
Month-to-month,4548-SDBKE,No,No,Female,85.2,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,0,No,Yes,No,5,474.8
Month-to-month,4550-EVXNY,Yes,No,Female,69.65,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,No,No,No,1,69.65
Month-to-month,4550-VBOFE,No,Yes,Male,102.95,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,1,Yes,Yes,No,70,7101.5
Month-to-month,4554-YGZIH,No,No,Male,90.05,Fiber optic,No,No,Yes,Yes,Yes,Credit card (automatic),Yes,1,Yes,No,No,49,4547.25
Month-to-month,4558-FANTW,Yes,No,Female,91.85,Fiber optic,Yes,No,No,Yes,No,Electronic check,Yes,0,No,Yes,Yes,17,1574.45
Month-to-month,4566-GOLUK,Yes,Yes,Male,107.35,Fiber optic,No,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,47,5118.95
Month-to-month,4566-QVRRW,No,No,Female,44.05,DSL,No,Yes,No,Yes,No,Electronic check,Yes,0,No,No,No,11,483.7
Month-to-month,4572-DVCGN,No,No,Female,80.25,Fiber optic,No,Yes,No,No,No,Bank transfer (automatic),Yes,0,Yes,No,No,10,846
Month-to-month,4580-TMHJU,Yes,No,Female,56.15,DSL,No,No,No,Yes,No,Electronic check,Yes,0,No,Yes,No,43,2499.3
Month-to-month,4581-SSPWD,No,No,Female,75.8,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,0,No,No,No,3,246.3
Month-to-month,4585-HETAI,Yes,Yes,Female,73.75,Fiber optic,No,Yes,No,Yes,No,Electronic check,Yes,0,No,No,No,4,325.45
Month-to-month,4587-NUKOX,No,No,Female,79.1,Fiber optic,Yes,Yes,No,No,Yes,Electronic check,Yes,0,No,No,No,3,246.5
Month-to-month,4587-VVTOX,No,Yes,Female,105.3,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,0,Yes,Yes,No,6,545.2
Month-to-month,4588-YBNIB,No,No internet service,Female,19.6,No,No internet service,Yes,No,No,No internet service,Mailed check,Yes,0,No internet service,No internet service,No internet service,1,19.6
Month-to-month,4592-IWTJI,Yes,No,Female,29.7,DSL,Yes,No,No phone service,Yes,No,Credit card (automatic),No,0,No,No,No,3,91.7
Month-to-month,4597-NUCQV,No,No,Male,101.25,Fiber optic,No,Yes,Yes,No,Yes,Electronic check,Yes,1,Yes,Yes,No,24,2440.15
Month-to-month,4598-XLKNJ,No,Yes,Female,98.5,Fiber optic,No,Yes,No,Yes,Yes,Electronic check,Yes,1,Yes,Yes,No,25,2514.5
Month-to-month,4603-JANFB,No,No,Male,69.85,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,No,No,No,1,69.85
Month-to-month,4614-NUVZD,No,No,Female,81.1,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,Yes,No,No,1,81.1
Month-to-month,4625-EWPTF,No,No,Male,30.45,DSL,Yes,Yes,No phone service,No,No,Electronic check,No,0,No,No,No,8,226.45
Month-to-month,4626-GYCZP,No,No,Male,93.85,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,0,Yes,Yes,No,7,635.6
Month-to-month,4628-CTTLA,No,No,Male,39.3,DSL,No,Yes,No phone service,No,Yes,Electronic check,No,0,No,Yes,No,57,2111.45
Month-to-month,4629-NRXKX,Yes,No,Female,70.4,Fiber optic,No,No,No,Yes,No,Electronic check,Yes,0,No,No,No,2,147.15
Month-to-month,4631-OACRM,No,No,Male,79.4,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,1,Yes,No,No,15,1156.1
Month-to-month,4636-QRJKY,Yes,No,Female,80.5,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,0,No,No,Yes,6,502.85
Month-to-month,4640-UHDOS,Yes,No,Female,55.95,DSL,No,No,No,Yes,No,Electronic check,Yes,0,Yes,No,No,13,734.35
Month-to-month,4652-NNHNY,No,No,Male,73.85,Fiber optic,No,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,0,No,No,No,16,1284.2
Month-to-month,4658-HCOHW,Yes,Yes,Female,102.8,Fiber optic,No,Yes,No,Yes,Yes,Electronic check,Yes,0,Yes,Yes,Yes,21,2110.15
Month-to-month,4659-NZRUF,No,No,Female,95.15,Fiber optic,Yes,Yes,Yes,No,Yes,Electronic check,Yes,0,Yes,No,No,19,1789.25
Month-to-month,4662-EKDPQ,No,No,Male,62.05,DSL,No,No,Yes,No,No,Bank transfer (automatic),Yes,0,Yes,No,No,2,118.3
Month-to-month,4667-OHGKG,No,No internet service,Male,19.3,No,No internet service,Yes,No,No,No internet service,Mailed check,Yes,0,No internet service,No internet service,No internet service,1,19.3
Month-to-month,4671-LXRDQ,No,No,Male,45,DSL,No,Yes,No,No,No,Mailed check,Yes,0,No,No,No,2,96.45
Month-to-month,4678-DVQEO,No,No,Female,52.2,DSL,No,Yes,No,No,No,Electronic check,Yes,0,No,No,Yes,1,52.2
Month-to-month,4690-LLKUA,No,No,Male,45.05,DSL,No,Yes,No,No,No,Electronic check,Yes,1,No,No,No,17,770.6
Month-to-month,4695-VADHF,Yes,Yes,Male,57.45,DSL,No,No,No,Yes,No,Electronic check,Yes,0,Yes,No,No,18,990.85
Month-to-month,4695-WJZUE,No,Yes,Female,88.55,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,1,Yes,No,No,2,179.25
Month-to-month,4701-AHWMW,No,Yes,Male,54.55,DSL,No,Yes,No phone service,Yes,No,Bank transfer (automatic),No,0,Yes,Yes,Yes,55,2978.3
Month-to-month,4701-MLJPN,No,Yes,Male,55.25,DSL,No,Yes,No,No,No,Electronic check,Yes,0,No,No,Yes,31,1715.65
Month-to-month,4702-IOQDC,No,No,Female,70.1,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,No,No,No,1,70.1
Month-to-month,4704-ERYFC,No,No,Female,69.25,Fiber optic,No,Yes,No,Yes,No,Electronic check,Yes,0,No,No,No,22,1554
Month-to-month,4706-AXVKM,No,No,Female,84.8,Fiber optic,No,Yes,Yes,No,No,Credit card (automatic),Yes,1,Yes,No,No,11,906.85
Month-to-month,4713-LZDRV,No,No,Female,79.6,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,1,Yes,No,No,2,195.05
Month-to-month,4720-VSTSI,No,Yes,Female,84.8,Fiber optic,No,Yes,Yes,No,Yes,Bank transfer (automatic),Yes,0,No,No,No,44,3862.55
Month-to-month,4729-XKASR,Yes,No,Male,24.75,DSL,No,No,No phone service,No,No,Electronic check,No,0,No,No,No,1,24.75
Month-to-month,4735-ASGMA,No,Yes,Male,98.35,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,0,Yes,Yes,No,26,2515.3
Month-to-month,4745-LSPLO,No,No internet service,Male,20.5,No,No internet service,No,No,No,No internet service,Mailed check,Yes,0,No internet service,No internet service,No internet service,1,20.5
Month-to-month,4749-VFKVB,No,No,Female,50.1,DSL,No,Yes,Yes,No,No,Mailed check,Yes,0,No,No,No,1,50.1
Month-to-month,4750-ZRXIU,No,No,Female,84.6,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,1,Yes,No,No,4,360.1
Month-to-month,4759-TRPLW,No,No,Male,70.4,Fiber optic,No,No,No,No,No,Electronic check,Yes,0,No,No,No,1,70.4
Month-to-month,4760-XOHVN,Yes,No internet service,Female,19.45,No,No internet service,No,No,Yes,No internet service,Mailed check,Yes,0,No internet service,No internet service,No internet service,1,19.45
Month-to-month,4763-PGDPO,No,No,Female,70.4,Fiber optic,No,No,No,No,No,Electronic check,Yes,0,No,No,No,4,281
Month-to-month,4765-OXPPD,Yes,Yes,Female,65,DSL,Yes,No,No,Yes,Yes,Mailed check,Yes,0,No,No,Yes,9,663.05
Month-to-month,4786-UKSNZ,No,No internet service,Male,20.2,No,No internet service,No,No,No,No internet service,Mailed check,Yes,0,No internet service,No internet service,No internet service,1,20.2
Month-to-month,4795-KTRTH,No,No,Female,81,Fiber optic,No,Yes,Yes,Yes,Yes,Electronic check,Yes,1,No,No,No,5,371.65
Month-to-month,4797-AXPXK,Yes,No,Female,60,DSL,Yes,Yes,No,No,Yes,Electronic check,Yes,0,No,No,Yes,1,60
Month-to-month,4800-VHZKI,No,No internet service,Female,19.9,No,No internet service,Yes,No,No,No internet service,Mailed check,Yes,0,No internet service,No internet service,No internet service,1,19.9
Month-to-month,4803-AXVYP,No,No,Female,99.55,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,1,Yes,Yes,Yes,38,3734.25
Month-to-month,4806-HIPDW,No,No,Female,68.95,Fiber optic,No,Yes,No,Yes,No,Electronic check,Yes,0,No,No,No,1,68.95
Month-to-month,4806-KEXQR,No,No,Male,79.9,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,Yes,No,No,4,324.3
Month-to-month,4816-JBHOV,No,No,Male,44.7,DSL,No,Yes,No,No,No,Electronic check,Yes,1,No,No,No,2,93.7
Month-to-month,4816-LXZYW,No,No,Female,79.15,Fiber optic,No,Yes,Yes,No,Yes,Electronic check,Yes,0,No,No,No,23,1676.95
Month-to-month,4817-QRJSX,No,No,Female,81,Fiber optic,No,Yes,Yes,No,Yes,Credit card (automatic),Yes,0,No,No,No,10,818.05
Month-to-month,4817-VYYWS,No,No,Female,100.2,Fiber optic,No,Yes,Yes,No,Yes,Electronic check,Yes,0,Yes,Yes,No,30,2983.8
Month-to-month,4818-DRBQT,No,No,Male,80.15,Fiber optic,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,0,No,No,No,29,2265.25
Month-to-month,4818-QIUFN,No,No,Female,79.15,Fiber optic,Yes,Yes,Yes,No,No,Electronic check,Yes,1,No,No,No,20,1520.9
Month-to-month,4822-NGOCH,No,Yes,Female,84.45,Fiber optic,No,Yes,Yes,No,Yes,Electronic check,Yes,0,No,No,No,13,1058.6
Month-to-month,4822-RVYBB,No,Yes,Male,100.6,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,1,Yes,Yes,No,8,819.4
Month-to-month,4822-YCXMX,No,No,Male,84.8,Fiber optic,No,Yes,Yes,No,No,Electronic check,Yes,0,Yes,No,No,25,2043.45
Month-to-month,4826-XTSOH,No,No,Male,86.05,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,1,No,Yes,No,1,86.05
Month-to-month,4829-AUOAX,No,No,Female,96.05,Fiber optic,No,No,Yes,No,No,Bank transfer (automatic),Yes,0,Yes,Yes,No,46,4399.5
Month-to-month,4831-EOBFE,Yes,No,Male,94.65,Fiber optic,Yes,No,No,Yes,No,Credit card (automatic),Yes,0,Yes,Yes,No,29,2649.15
Month-to-month,4844-JJWUY,No,No,Female,86,Fiber optic,No,Yes,No,No,Yes,Electronic check,Yes,1,Yes,No,No,1,86
Month-to-month,4846-WHAFZ,No,No,Female,76.5,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,1,No,No,No,37,2868.15
Month-to-month,4847-QNOKA,No,No,Female,44.9,DSL,No,Yes,No,No,No,Bank transfer (automatic),Yes,0,No,No,No,1,44.9
Month-to-month,4855-SNKMY,No,No,Female,44.1,DSL,No,Yes,No,No,No,Electronic check,Yes,0,No,No,No,1,44.1
Month-to-month,4871-JTKJF,No,No,Female,69.65,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,1,No,No,No,1,69.65
Month-to-month,4873-ILOLJ,No,No,Male,90.35,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,0,Yes,Yes,No,24,2238.5
Month-to-month,4877-EVATK,No,No internet service,Male,20,No,No internet service,No,No,No,No internet service,Mailed check,Yes,0,No internet service,No internet service,No internet service,1,20
Month-to-month,4883-QICIH,Yes,No,Male,69.75,Fiber optic,No,Yes,No,Yes,No,Bank transfer (automatic),Yes,0,No,No,No,32,2347.9
Month-to-month,4892-VLANZ,No,No internet service,Male,19.8,No,No internet service,No,No,No,No internet service,Mailed check,Yes,0,No internet service,No internet service,No internet service,1,19.8
